zip_code,zcta,source,zcta_crosswalk
37929,37902,geonames,37929
37930,37920,geonames,37923
37933,37921,geonames,37934
37939,37921,geonames,37919
37940,37921,geonames,37920
37950,37921,geonames,37909
37995,37902,geonames,37909
37996,37921,geonames,37916
37997,37921,geonames,37915
38048,38076,geonames,38060
38083,38127,geonames,38053
38101,38103,geonames,38126
38113,38104,geonames,38113
38124,38127,geonames,38117
38130,38127,geonames,38116
38136,38127,geonames,38106
38137,38127,geonames,38117
38145,38127,geonames,38103
38150,38103,geonames,38126
38151,38127,geonames,38108
38157,38127,geonames,38117
38161,38127,geonames,38120
38163,38127,geonames,38103
38166,38127,geonames,38120
38168,38127,geonames,38128
38174,38127,geonames,38104
38175,38127,geonames,38115
38177,38127,geonames,38117
38181,38127,geonames,38118
38182,38127,geonames,38108
38183,38127,geonames,38138
38184,38127,geonames,38134
38186,38127,geonames,38116
38187,38127,geonames,38119
38188,38127,geonames,38120
38190,38127,geonames,38109
38193,38127,geonames,38115
38194,38127,geonames,38131
38197,38127,geonames,38120
38271,38260,geonames,38261
38308,38301,geonames,38305
38336,38006,geonames,38337
38338,38343,geonames,38338
38377,38340,geonames,38356
38378,38305,geonames,38355
38389,38330,geonames,38389
38503,38501,geonames,38503
38550,38581,geonames,38550
38557,38571,geonames,38555
38609,38643,geonames,38646
38630,38630,geonames,38614
38638,38618,geonames,38668
38649,38635,geonames,38661
38702,38702,geonames,38725
38704,38704,geonames,38744
38733,38773,geonames,38733
38749,38749,geonames,38751
38776,38756,geonames,38776
38802,38801,geonames,38804
38825,39730,geonames,38821
38839,38916,geonames,38839
38874,38655,geonames,38871
38926,38925,geonames,38901
38945,38945,geonames,38930
38958,38958,geonames,39038
38959,38946,geonames,39038
39058,39056,geonames,39058
39060,39041,geonames,39056
39077,39083,geonames,39059
39087,39074,geonames,39117
39098,39094,geonames,39117
39107,39090,geonames,39160
39148,39044,geonames,39148
39161,39094,geonames,39047
39173,39194,geonames,39173
39181,39183,geonames,39180
39182,39183,geonames,39180
39210,39202,geonames,39210
39236,39201,geonames,39211
39282,39201,geonames,39212
39283,39201,geonames,39213
39284,39201,geonames,39204
39286,39201,geonames,39206
39289,39201,geonames,39209
39296,39201,geonames,39216
39298,39047,geonames,39208
39304,39342,geonames,39307
39324,39367,geonames,39324
39403,39402,geonames,39401
39404,39401,geonames,39402
39436,39459,geonames,39465
39441,39443,geonames,39440
39442,39443,geonames,39440
39502,39503,geonames,39501
39506,39503,geonames,39507
39521,39556,geonames,39520
39529,39556,geonames,39529
39535,39503,geonames,39531
39552,39553,geonames,39563
39555,39452,geonames,39562
39568,39553,geonames,39567
39595,39567,geonames,39595
39602,39629,geonames,39601
39703,39702,geonames,39701
39704,39705,geonames,39702
39753,39759,geonames,39753
39754,39741,geonames,39773
39760,39760,geonames,39759
39818,39819,geonames,39817
39832,39861,geonames,39832
39852,39815,geonames,39819
39901,30044,geonames,30341
40048,40048,geonames,40004
40061,40069,geonames,40061
40153,40144,geonames,40119
40159,40162,geonames,40160
40201,40218,geonames,40203
40221,40218,geonames,40221
40224,40218,geonames,40223
40232,40218,geonames,40231
40233,40218,geonames,40231
40250,40218,geonames,40220
40251,40218,geonames,40211
40252,40218,geonames,40222
40253,40218,geonames,40243
40255,40218,geonames,40205
40256,40218,geonames,40216
40257,40218,geonames,40207
40259,40202,geonames,40219
40261,40218,geonames,40205
40266,40218,geonames,40258
40268,40218,geonames,40258
40269,40218,geonames,40299
40281,40218,geonames,40258
40282,40218,geonames,40258
40283,40218,geonames,40258
40285,40218,geonames,40213
40287,40218,geonames,40231
40289,40202,geonames,40213
40290,40218,geonames,40213
40292,40218,geonames,40208
40293,40202,geonames,40231
40294,40202,geonames,40231
40295,40202,geonames,40231
40296,40202,geonames,40213
40298,40202,geonames,40218
40355,41086,geonames,40355
40357,40361,geonames,40357
40506,40506,geonames,40508
40512,40502,geonames,40511
40523,40502,geonames,40517
40524,40502,geonames,40517
40526,40502,geonames,40526
40533,40502,geonames,40504
40536,40508,geonames,40536
40544,40502,geonames,40504
40546,40502,geonames,40508
40550,40502,geonames,40511
40555,40502,geonames,40505
40574,40502,geonames,40511
40575,40502,geonames,40511
40576,40502,geonames,40511
40577,40502,geonames,40511
40578,40502,geonames,40511
40579,40502,geonames,40511
40580,40502,geonames,40511
40581,40502,geonames,40511
40582,40502,geonames,40511
40583,40502,geonames,40511
40588,40502,geonames,40508
40591,40502,geonames,40513
40604,40604,geonames,40601
40743,40743,geonames,40744
40803,40874,geonames,40803
40930,40997,geonames,40939
40981,41727,geonames,40981
41012,41051,geonames,41011
41019,41051,geonames,41011
41021,41018,geonames,41048
41022,41005,geonames,41042
41062,41062,geonames,41034
41065,41093,geonames,
41072,41001,geonames,41071
41081,41049,geonames,41093
41099,41099,geonames,41076
41105,41129,geonames,41101
41114,41129,geonames,41101
41181,41143,geonames,41181
41310,41339,geonames,41310
41351,41314,geonames,41351
41364,41314,geonames,41364
41386,41314,geonames,41386
41651,41647,geonames,41651
41778,41754,geonames,41778
42084,42084,tiger,42064
42102,42102,geonames,42103
42128,42103,geonames,42104
42131,42141,geonames,42131
42252,42275,geonames,42252
42304,42303,geonames,42301
42444,42455,geonames,42444
42457,42406,geonames,42420
42731,42731,tiger,42717
42742,42728,geonames,42742
42759,42717,geonames,42759
43007,43067,geonames,43007
43018,43062,geonames,43018
43027,43080,geonames,43027
43047,43009,geonames,43047
43073,43068,geonames,43062
43086,43215,geonames,43082
43093,43023,geonames,43055
43199,43215,geonames,43125
43218,43215,geonames,43218
43226,43215,geonames,43229
43234,43215,geonames,43235
43236,43235,geonames,43219
43251,43215,geonames,43222
43291,43215,geonames,43228
43325,44833,geonames,43325
43346,45896,geonames,43346
43350,43338,geonames,43350
43414,43402,geonames,43414
43436,43456,geonames,43436
43510,43545,geonames,43510
43520,43517,geonames,43520
43530,43512,geonames,43530
43601,43612,geonames,43604
43603,43616,geonames,43604
43635,43616,geonames,43615
43652,43616,geonames,43604
43654,43616,geonames,43619
43656,43611,geonames,43623
43657,43616,geonames,43612
43659,43616,geonames,43604
43661,43611,geonames,43607
43666,43611,geonames,43604
43667,43616,geonames,43604
43681,43616,geonames,43604
43682,43616,geonames,43604
43697,43616,geonames,43604
43699,43615,geonames,43604
43791,43701,geonames,43791
43909,43912,geonames,43909
43927,43927,geonames,43950
43937,43950,geonames,43912
43970,43970,geonames,43903
43981,43950,geonames,43981
44068,44004,geonames,44068
44088,44057,geonames,44041
44181,44113,geonames,44135
44188,44142,geonames,44115
44190,44115,geonames,44106
44191,44115,geonames,44113
44192,44113,geonames,44115
44194,44115,geonames,44114
44199,44113,geonames,44114
44232,44720,geonames,44232
44237,44313,geonames,44236
44265,44265,geonames,44201
44309,44310,geonames,44311
44325,44304,geonames,44325
44328,44308,geonames,44311
44372,44313,geonames,44311
44396,44313,geonames,44311
44398,44313,geonames,44311
44415,44432,geonames,44415
44416,44406,geonames,44451
44422,44460,geonames,44406
44424,44418,geonames,44424
44482,44410,geonames,44481
44486,44410,geonames,44481
44501,44406,geonames,44503
44513,44406,geonames,44512
44555,44502,geonames,44555
44619,44609,geonames,44619
44630,44685,geonames,44630
44636,44606,geonames,44618
44639,44695,geonames,44639
44648,44714,geonames,44646
44660,44654,geonames,44660
44665,44460,geonames,44665
44701,44707,geonames,44709
44711,44714,geonames,44709
44735,44714,geonames,44718
44799,44714,geonames,44709
44816,44816,geonames,44889
45012,45013,geonames,45011
45018,45013,geonames,45014
45055,45011,geonames,45055
45061,45014,geonames,45013
45105,45693,geonames,45105
45114,45107,geonames,45177
45119,45130,geonames,45119
45145,45145,tiger,45118
45201,45223,geonames,45202
45221,45223,geonames,45219
45222,45223,geonames,45237
45234,45223,geonames,45214
45235,45223,geonames,45241
45250,45223,geonames,45214
45253,45223,geonames,45251
45254,45223,geonames,45255
45258,45223,geonames,45248
45262,45223,geonames,45241
45263,45223,geonames,45202
45264,45223,geonames,45203
45267,45223,geonames,45267
45268,45223,geonames,45220
45269,45223,geonames,45225
45270,45223,geonames,45203
45271,45223,geonames,45225
45273,45223,geonames,45214
45274,45223,geonames,45225
45275,45212,geonames,41042
45277,45223,geonames,41015
45280,45212,geonames,45214
45296,45223,geonames,45203
45298,45223,geonames,41011
45299,45218,geonames,45202
45343,45417,geonames,45342
45401,45417,geonames,45402
45413,45417,geonames,45414
45418,45418,tiger,45439
45423,45402,geonames,45423
45435,45417,geonames,45435
45437,45417,geonames,45431
45441,45417,geonames,45459
45448,45417,geonames,45342
45469,45409,geonames,45469
45470,45417,geonames,45342
45475,45417,geonames,45459
45481,45417,geonames,45430
45482,45417,geonames,45402
45490,45417,geonames,45414
45501,45502,geonames,45501
45633,43101,geonames,45644
45643,45631,geonames,45614
45675,45645,geonames,45638
45677,45694,geonames,45677
45699,45648,geonames,45699
45720,45743,geonames,45720
45739,45723,geonames,45739
45783,45772,geonames,45783
45787,45787,geonames,45786
45802,45807,geonames,45801
45815,45856,geonames,45815
45837,45827,geonames,45831
45848,45875,geonames,45848
45893,45830,geonames,45893
45999,45223,geonames,41011
46061,46062,geonames,46060
46082,46062,geonames,46032
46102,46147,geonames,46102
46129,46140,geonames,46130
46154,46140,geonames,46154
46170,46120,geonames,46170
46206,46225,geonames,46206
46207,46204,geonames,46225
46209,46201,geonames,46225
46211,46201,geonames,
46213,46256,geonames,46202
46230,46201,geonames,46220
46242,46201,geonames,46241
46244,46201,geonames,46204
46247,46201,geonames,46227
46251,46201,geonames,46241
46253,46201,geonames,46254
46266,46204,geonames,
46274,46201,geonames,
46275,46201,geonames,
46277,46201,geonames,46204
46282,46201,geonames,46204
46285,46201,geonames,46221
46288,,,46204
46291,46201,geonames,
46295,46201,geonames,
46296,46202,geonames,
46298,46201,geonames,46268
46302,46385,geonames,46302
46325,46410,geonames,46320
46372,46349,geonames,46310
46384,46385,geonames,46383
46513,46563,geonames,46513
46572,46563,geonames,46572
46624,46628,geonames,46624
46634,46614,geonames,46601
46660,46614,geonames,46635
46699,46614,geonames,46601
46778,47359,geonames,46778
46789,46761,geonames,46789
46796,46701,geonames,46796
46801,46815,geonames,46802
46850,46815,geonames,46802
46851,46815,geonames,46802
46852,46815,geonames,46802
46853,46815,geonames,46802
46854,46815,geonames,46802
46855,46815,geonames,46802
46856,46815,geonames,46802
46857,46815,geonames,46802
46858,46815,geonames,46802
46859,46815,geonames,46802
46860,46815,geonames,46802
46861,46815,geonames,46802
46862,46815,geonames,46802
46863,46815,geonames,46802
46864,46815,geonames,46802
46865,46835,geonames,46802
46866,46815,geonames,46802
46867,46815,geonames,46802
46868,46815,geonames,46802
46869,46815,geonames,46802
46885,46815,geonames,46835
46895,46815,geonames,46805
46896,46815,geonames,46806
46897,46815,geonames,46819
46898,46815,geonames,46808
46899,46815,geonames,46809
46903,46902,geonames,46901
46937,46902,geonames,46937
46945,46975,geonames,46945
46965,46902,geonames,46965
46971,46970,geonames,46971
46980,46962,geonames,46980
47021,47042,geonames,47021
47033,47006,geonames,47033
47039,47037,geonames,47031
47131,47111,geonames,47130
47146,47150,geonames,47119
47174,47118,geonames,47174
47190,47111,geonames,47130
47225,47240,geonames,47225
47236,47232,geonames,47236
47261,47240,geonames,
47307,47396,geonames,47302
47308,47304,geonames,47305
47366,47387,geonames,47366
47370,47327,geonames,47370
47392,47393,geonames,47392
47402,47408,geonames,47401
47426,47408,geonames,47403
47435,47448,geonames,47435
47439,47424,geonames,
47445,47438,geonames,47445
47536,47536,geonames,47577
47556,47523,geonames,47532
47573,47512,geonames,47573
47629,47601,geonames,47630
47701,47710,geonames,47708
47702,47710,geonames,47708
47703,47710,geonames,47708
47704,47710,geonames,47708
47705,47710,geonames,47708
47706,47710,geonames,47708
47716,47710,geonames,47715
47719,47710,geonames,47712
47728,47710,geonames,47714
47730,47710,geonames,47708
47731,47710,geonames,47708
47732,47710,geonames,47708
47733,47710,geonames,47708
47734,47710,geonames,47708
47735,47710,geonames,47708
47736,47710,geonames,47708
47737,47710,geonames,47708
47801,47807,geonames,47802
47830,47872,geonames,
47831,47842,geonames,47831
47845,47438,geonames,47845
47851,47805,geonames,47851
47870,47802,geonames,47870
47875,47928,geonames,47875
47902,47909,geonames,47901
47903,47909,geonames,47905
47984,47944,geonames,
47986,47971,geonames,47986
47996,47909,geonames,47906
48004,48063,geonames,48023
48007,48302,geonames,48083
48037,48084,geonames,48033
48086,48075,geonames,48076
48090,48015,geonames,48092
48099,48098,geonames,48083
48107,48103,geonames,48104
48113,48103,geonames,48105
48121,48229,geonames,48120
48123,48229,geonames,48124
48136,48229,geonames,48135
48153,48150,geonames,48152
48222,48229,geonames,48216
48231,48226,geonames,48233
48232,48226,geonames,48233
48244,48229,geonames,48233
48260,48229,geonames,48201
48265,48229,geonames,48243
48266,48229,geonames,48207
48277,48229,geonames,48226
48278,48229,geonames,48226
48279,48226,geonames,48243
48288,48229,geonames,48203
48311,48313,geonames,48312
48321,48327,geonames,48326
48325,48327,geonames,48322
48333,48336,geonames,48334
48343,48342,geonames,48341
48347,48327,geonames,48346
48387,48386,geonames,48324
48391,48390,geonames,
48397,48397,geonames,48092
48410,48472,geonames,48410
48501,48507,geonames,48503
48531,48507,geonames,48504
48551,48551,geonames,48507
48552,48551,geonames,48507
48553,48553,geonames,48507
48554,48554,geonames,48473
48557,48504,geonames,48507
48605,48603,geonames,48601
48608,48601,geonames,48603
48620,48628,geonames,48620
48663,48601,geonames,48603
48667,48667,geonames,48640
48686,48657,geonames,48640
48707,48634,geonames,48708
48805,48854,geonames,48864
48824,48825,geonames,48824
48859,48858,geonames,48859
48862,48847,geonames,48862
48908,48813,geonames,48917
48909,48933,geonames,48910
48913,48933,geonames,48917
48916,48933,geonames,48911
48918,48933,geonames,48917
48921,48921,tiger,
48924,48933,geonames,48910
48951,48910,geonames,48906
48980,48933,geonames,48917
49003,49048,geonames,49001
49016,49068,geonames,49017
49018,49068,geonames,49017
49019,49048,geonames,49001
49035,49058,geonames,49046
49041,49048,geonames,49001
49063,49090,geonames,49063
49258,49250,geonames,49258
49317,49341,geonames,49301
49409,49456,geonames,49409
49413,49349,geonames,49412
49416,49090,geonames,49408
49430,49404,geonames,49430
49443,49440,geonames,49443
49501,49505,geonames,49503
49510,49525,geonames,49507
49514,49525,geonames,49504
49515,49525,geonames,49505
49516,49525,geonames,49506
49518,49525,geonames,49508
49528,49508,geonames,49503
49530,49525,geonames,49512
49560,49525,geonames,49508
49588,49525,geonames,49512
49599,49525,geonames,49503
49666,49666,geonames,49649
49685,49686,geonames,49685
49696,49686,geonames,49696
49784,49783,geonames,49784
49785,49774,geonames,49752
49786,49783,geonames,49788
49797,49733,geonames,49735
49819,49819,geonames,49818
49865,49866,geonames,49849
50011,50011,geonames,50013
50013,50012,geonames,50013
50031,50212,geonames,50031
50040,50223,geonames,50040
50110,50025,geonames,50110
50137,50208,geonames,50137
50145,50166,geonames,50145
50152,50156,geonames,50152
50241,50240,geonames,50241
50259,50627,geonames,50258
50269,50258,geonames,50269
50301,50021,geonames,50314
50302,50021,geonames,50314
50303,50021,geonames,50314
50304,50021,geonames,50314
50305,50021,geonames,50314
50306,50021,geonames,50311
50307,50316,geonames,50314
50308,50021,geonames,50314
50318,50021,geonames,50314
50328,50021,geonames,50309
50329,50021,geonames,50309
50330,50021,geonames,50309
50331,50021,geonames,50309
50332,50021,geonames,50309
50333,50021,geonames,50313
50334,50021,geonames,50322
50335,50021,geonames,50309
50336,50021,geonames,50265
50339,50021,geonames,50266
50340,50021,geonames,50309
50359,50021,geonames,50266
50360,50021,geonames,50314
50361,50021,geonames,50266
50362,50021,geonames,50266
50363,50021,geonames,50266
50364,50021,geonames,50266
50367,50021,geonames,50266
50368,50021,geonames,50266
50369,50021,geonames,50266
50380,50021,geonames,50314
50381,50021,geonames,50309
50391,50021,geonames,50309
50393,50021,geonames,50309
50394,50021,geonames,50322
50395,50021,geonames,50322
50396,50021,geonames,50309
50398,50322,geonames,50266
50427,50475,geonames,50427
50481,50461,geonames,50472
50552,50563,geonames,50552
50592,50588,geonames,50592
50608,50604,geonames,50608
50614,50702,geonames,50613
50623,50703,geonames,50623
50631,50676,geonames,50631
50649,50604,geonames,50649
50657,50669,geonames,50657
50704,50702,geonames,50703
50831,50830,geonames,50831
50936,50021,geonames,50309
50940,50021,geonames,50314
50947,50021,geonames,50314
50950,50021,geonames,50309
50980,50021,geonames,50309
50981,50021,geonames,50309
50982,50316,geonames,50309
50983,50316,geonames,50309
51015,51026,geonames,51015
51045,51031,geonames,51045
51102,51052,geonames,51101
51340,51301,geonames,51340
51432,51455,geonames,51432
51452,51443,geonames,51452
51460,51439,geonames,51460
51502,51503,geonames,51501
51593,51521,geonames,51537
51651,51632,geonames,51651
52036,52041,geonames,52036
52056,52065,geonames,52056
52071,52031,geonames,52071
52075,52031,geonames,52075
52243,52240,geonames,52245
52252,52310,geonames,52252
52344,52218,geonames,52344
52406,52402,geonames,52401
52407,52302,geonames,52401
52408,52302,geonames,52404
52409,52302,geonames,52404
52410,52302,geonames,52402
52497,52302,geonames,52404
52498,52302,geonames,52402
52499,52302,geonames,52404
52562,52591,geonames,52562
52568,52563,geonames,52568
52631,52625,geonames,52631
52652,52641,geonames,52652
52759,52761,geonames,52759
52771,52732,geonames,52771
52805,52806,geonames,52802
52808,52806,geonames,52802
53008,53005,geonames,53045
53062,53014,geonames,53061
53099,53035,geonames,53099
53109,53168,geonames,53179
53127,53189,geonames,53127
53157,53128,geonames,53157
53159,53105,geonames,53128
53176,53147,geonames,53176
53201,53202,geonames,53204
53234,53202,geonames,53215
53237,53202,geonames,53207
53267,53202,geonames,
53268,53202,geonames,
53274,53202,geonames,53207
53584,53581,geonames,53584
53701,53726,geonames,53703
53702,53702,geonames,53072
53707,53726,geonames,53714
53708,53726,geonames,53714
53725,53726,geonames,53715
53744,53726,geonames,53711
53777,53726,geonames,53718
53778,53726,geonames,
53779,53714,geonames,
53782,53726,geonames,53703
53784,53713,geonames,53714
53785,53726,geonames,53703
53786,53726,geonames,53703
53789,53726,geonames,
53790,53726,geonames,53703
53791,53726,geonames,53714
53793,53726,geonames,53714
53794,53726,geonames,53714
53812,53807,geonames,53812
53927,53934,geonames,
53940,53965,geonames,53940
53942,53941,geonames,53942
53958,53943,geonames,53959
53962,53968,geonames,53962
54010,54010,geonames,54011
54131,54106,geonames,54130
54152,54106,geonames,54152
54182,54107,geonames,
54215,54247,geonames,54215
54305,54311,geonames,54301
54308,54303,geonames,54302
54324,54311,geonames,54304
54402,54448,geonames,54403
54432,54499,geonames,
54434,54766,geonames,
54439,54433,geonames,
54464,54409,geonames,54464
54472,54449,geonames,
54492,54481,geonames,54467
54543,54539,geonames,54501
54602,54669,geonames,54601
54640,54626,geonames,
54641,54641,geonames,54466
54702,54701,geonames,54703
54765,54765,geonames,54757
54816,54856,geonames,54806
54818,54868,geonames,
54834,54817,geonames,
54890,54859,geonames,54838
54906,54901,geonames,54904
54912,54106,geonames,54911
54919,54106,geonames,54913
54926,54950,geonames,54926
54934,54934,geonames,54963
54978,54416,geonames,54978
55002,55056,geonames,
55010,55057,geonames,55065
55067,55069,geonames,55063
55083,55128,geonames,55082
55131,,,55125
55133,55113,geonames,55101
55144,55113,geonames,55119
55145,55102,geonames,55101
55146,55107,geonames,55101
55164,55117,geonames,55101
55165,55113,geonames,55101
55170,55102,geonames,55101
55172,55113,geonames,
55175,55113,geonames,55101
55187,55113,geonames,
55188,55113,geonames,
55323,55391,geonames,55356
55348,55359,geonames,
55380,55358,geonames,
55383,55368,geonames,
55392,55447,geonames,55391
55467,55401,geonames,55408
55473,55401,geonames,
55474,55401,geonames,55402
55478,55401,geonames,55402
55479,55401,geonames,55402
55483,55401,geonames,55409
55485,55401,geonames,55406
55486,55401,geonames,55402
55487,55401,geonames,55415
55488,55401,geonames,55415
55550,55387,geonames,
55551,55387,geonames,
55553,55387,geonames,
55554,55387,geonames,55368
55558,55387,geonames,
55568,55387,geonames,
55570,55447,geonames,
55571,55447,geonames,
55572,55373,geonames,55359
55573,55447,geonames,55397
55574,55447,geonames,
55576,55447,geonames,
55577,55447,geonames,55359
55578,55447,geonames,
55579,55447,geonames,
55583,55387,geonames,
55592,55313,geonames,55359
55593,55447,geonames,55359
55594,55387,geonames,
55595,55447,geonames,
55596,55447,geonames,
55597,55447,geonames,
55598,55447,geonames,
55599,55447,geonames,55357
55747,55746,geonames,
55766,55766,geonames,55724
55796,55731,geonames,55796
55801,55802,geonames,55803
55815,55802,geonames,55811
55816,55802,geonames,55806
55903,55902,geonames,55903
56030,56073,geonames,56030
56047,56047,geonames,56039
56177,56177,tiger,56144
56302,56303,geonames,56301
56333,56379,geonames,56329
56341,56327,geonames,56308
56397,56303,geonames,56301
56398,56303,geonames,56301
56399,56303,geonames,56387
56430,56484,geonames,
56436,56436,geonames,56461
56456,56456,geonames,56474
56562,56560,geonames,56562
56563,56560,geonames,56563
56577,56577,geonames,56521
56593,56593,geonames,56464
56682,56763,geonames,
56687,56687,geonames,56601
56741,56741,geonames,56711
56901,20006,geonames,20018
56902,,,20001
56904,,,20001
56908,,,20001
56915,20006,geonames,20018
56920,20006,geonames,20018
56933,20006,geonames,20004
56935,,,20018
56944,20006,geonames,20018
56945,,,20018
56950,,,20024
56965,,,20018
56966,,,20018
56967,,,20018
56968,,,20018
56969,,,20018
56970,,,20018
56972,20004,geonames,20018
56998,,,20018
56999,,,20018
57007,57006,geonames,57007
57101,57103,geonames,57104
57109,57055,geonames,57106
57118,57055,geonames,57104
57193,57055,geonames,57104
57198,57055,geonames,57030
57354,57052,geonames,57354
57402,57433,geonames,57401
57659,57641,geonames,57659
57737,57787,geonames,57737
58074,58075,geonames,58074
58106,58102,geonames,58103
58109,58104,geonames,58103
58121,58102,geonames,58103
58124,58102,geonames,58103
58125,58102,geonames,58103
58126,58102,geonames,58103
58206,58203,geonames,58201
58207,58203,geonames,58205
58208,58203,geonames,58201
58236,58276,geonames,58236
58255,58249,geonames,58255
58310,58353,geonames,58310
58313,58368,geonames,58313
58502,58503,geonames,58501
58644,58636,geonames,58644
58702,58702,geonames,58701
59083,59054,geonames,59083
59084,59087,geonames,59032
59104,59101,geonames,59102
59108,59101,geonames,59102
59116,59101,geonames,59105
59273,59241,geonames,59273
59316,59332,geonames,59316
59319,57724,geonames,59319
59341,59326,geonames,59349
59345,59317,geonames,59345
59403,59405,geonames,59401
59406,59440,geonames,59405
59435,59474,geonames,59435
59604,59602,geonames,59601
59623,59601,geonames,59623
59625,59601,geonames,59625
59702,59750,geonames,59701
59703,59703,geonames,59701
59719,59715,geonames,59718
59771,59718,geonames,59715
59772,59718,geonames,59715
59806,59802,geonames,59801
59812,59802,geonames,59812
60001,60098,geonames,
60006,60004,geonames,60005
60039,60098,geonames,60014
60055,60074,geonames,60067
60075,60099,geonames,60075
60082,60062,geonames,60093
60095,60067,geonames,60074
60117,60189,geonames,60108
60121,60120,geonames,60124
60122,60123,geonames,60188
60128,60189,geonames,60188
60132,60189,geonames,60188
60147,60175,geonames,60119
60159,60194,geonames,60173
60183,60175,geonames,60183
60199,60189,geonames,60188
60204,60202,geonames,60201
60208,60201,geonames,60208
60209,60201,geonames,
60303,60302,geonames,60301
60399,60106,geonames,60191
60418,60445,geonames,60418
60454,60632,geonames,60453
60499,60632,geonames,60638
60507,60506,geonames,60505
60522,60189,geonames,60521
60566,60189,geonames,60540
60567,60563,geonames,60540
60568,60506,geonames,60505
60572,60506,geonames,60504
60598,60189,geonames,60504
60599,60189,geonames,60504
60664,60632,geonames,60601
60666,60608,geonames,60018
60668,60632,geonames,60616
60669,60632,geonames,60607
60670,60632,geonames,60603
60673,60632,geonames,60606
60674,60632,geonames,60603
60675,60632,geonames,60603
60677,60632,geonames,60606
60678,60632,geonames,60602
60680,60632,geonames,60606
60681,60632,geonames,60601
60682,60608,geonames,60607
60684,60632,geonames,60606
60685,60632,geonames,60604
60686,60607,geonames,60612
60687,60632,geonames,60603
60688,60612,geonames,60131
60690,60632,geonames,60604
60691,60632,geonames,60604
60693,60608,geonames,60604
60694,60632,geonames,60603
60695,60602,geonames,60607
60696,60607,geonames,60604
60697,60632,geonames,60604
60699,60632,geonames,60607
60701,60632,geonames,60131
60939,60953,geonames,60939
60956,60964,geonames,60956
60967,60953,geonames,60967
61106,61101,geonames,61104
61110,61101,geonames,61107
61125,61101,geonames,61109
61126,61101,geonames,61109
61130,61101,geonames,61111
61131,61101,geonames,61111
61132,61101,geonames,61111
61204,52806,geonames,61201
61233,61238,geonames,61233
61237,61279,geonames,61237
61371,61342,geonames,61371
61402,61401,geonames,61402
61612,61528,geonames,61614
61630,61528,geonames,61605
61643,61528,geonames,61614
61650,61528,geonames,61602
61651,61528,geonames,61602
61652,61523,geonames,61602
61653,61528,geonames,61602
61654,61528,geonames,61602
61655,61528,geonames,61602
61656,61528,geonames,61602
61702,61776,geonames,61701
61791,61776,geonames,61701
61826,61822,geonames,61821
62026,62025,geonames,62026
62065,62065,geonames,62047
62070,62070,geonames,62053
62071,62059,geonames,62201
62247,62471,geonames,
62256,62298,geonames,62256
62329,62358,geonames,62330
62435,62440,geonames,
62464,62454,geonames,62464
62524,62522,geonames,62526
62525,62522,geonames,62523
62683,62674,geonames,62667
62706,62704,geonames,62706
62708,62707,geonames,62703
62716,62561,geonames,62712
62719,62712,geonames,62702
62722,62712,geonames,62704
62723,62712,geonames,62703
62726,62712,geonames,62702
62736,62712,geonames,62702
62756,62712,geonames,62704
62761,62561,geonames,62702
62762,62712,geonames,62704
62763,62712,geonames,62704
62764,62712,geonames,62703
62765,62701,geonames,62704
62766,62712,geonames,62702
62767,62712,geonames,62701
62769,62701,geonames,62702
62776,62712,geonames,62704
62777,62712,geonames,62701
62781,62712,geonames,62702
62786,62712,geonames,62701
62791,62712,geonames,62704
62794,62712,geonames,62703
62796,62712,geonames,62703
62834,62821,geonames,62861
62840,62812,geonames,62896
62855,62863,geonames,
62955,62931,geonames,
62971,62966,geonames,
62993,62969,geonames,62988
63024,63011,geonames,63021
63032,63131,geonames,63033
63057,63057,geonames,63012
63066,63023,geonames,63050
63099,63131,geonames,63088
63145,63131,geonames,63134
63151,63131,geonames,63129
63156,63113,geonames,63108
63157,63113,geonames,63104
63158,63113,geonames,63118
63160,63113,geonames,63102
63163,63113,geonames,63118
63164,63113,geonames,63102
63166,63113,geonames,63155
63167,63131,geonames,63141
63171,63113,geonames,63119
63177,63113,geonames,63155
63178,63113,geonames,63155
63179,63113,geonames,63103
63180,63101,geonames,63155
63182,63101,geonames,
63195,63113,geonames,63105
63197,63101,geonames,63103
63199,63113,geonames,63101
63346,63303,geonames,63385
63365,63385,geonames,63365
63370,63370,geonames,63377
63380,63383,geonames,63380
63442,63555,geonames,63432
63464,63464,geonames,63469
63466,63445,geonames,63466
63666,63666,geonames,63633
63840,63827,geonames,63840
63850,63846,geonames,63850
63902,63902,geonames,63901
63938,63961,geonames,
63950,63944,geonames,63950
64013,64015,geonames,64014
64028,64079,geonames,64028
64121,64106,geonames,64127
64141,64106,geonames,64108
64144,64068,geonames,64161
64148,64106,geonames,64145
64168,64079,geonames,64150
64170,64106,geonames,64131
64171,64106,geonames,64111
64179,64106,geonames,64108
64180,64106,geonames,64105
64188,64106,geonames,64118
64190,64079,geonames,64154
64191,64106,geonames,64124
64192,64192,tiger,
64195,64079,geonames,64152
64196,64106,geonames,64105
64197,64106,geonames,64131
64199,64106,geonames,64105
64508,64504,geonames,64506
64803,64801,geonames,64804
64868,64865,geonames,64868
64999,64106,geonames,64108
65036,65061,geonames,65041
65042,65018,geonames,65074
65110,65101,geonames,65109
65111,65109,geonames,65101
65205,65202,geonames,65201
65211,65201,geonames,65203
65216,65201,geonames,65216
65217,65201,geonames,65203
